,Date,doge_p
735,05/01/2018 23:59,0.0121671
736,06/01/2018 23:59,0.0148629
737,07/01/2018 23:59,0.0170877
738,08/01/2018 23:59,0.015045
739,09/01/2018 23:59,0.0134201
740,10/01/2018 23:59,0.0131021
741,11/01/2018 23:59,0.0114693
742,12/01/2018 23:59,0.0130561
743,13/01/2018 23:59,0.0130234
744,14/01/2018 23:59,0.0116845
745,15/01/2018 23:59,0.00985702
746,16/01/2018 23:59,0.00682216
747,17/01/2018 23:59,0.00764791
748,18/01/2018 23:59,0.00796893
749,19/01/2018 23:59,0.0078706
750,20/01/2018 23:59,0.0084476
751,21/01/2018 23:59,0.00713115
752,22/01/2018 23:59,0.00673356
753,23/01/2018 23:59,0.00667335
754,24/01/2018 23:59,0.00708314
755,25/01/2018 23:59,0.00766664
756,26/01/2018 23:59,0.00723671
757,27/01/2018 23:59,0.00737272
758,28/01/2018 23:59,0.00746456
759,29/01/2018 23:59,0.00696695
760,30/01/2018 23:59,0.00602368
761,31/01/2018 23:59,0.00601021
762,01/02/2018 23:59,0.00502915
763,02/02/2018 23:59,0.00447468
764,03/02/2018 23:59,0.00516412
765,04/02/2018 23:59,0.004399
766,05/02/2018 23:59,0.0035332
767,06/02/2018 23:59,0.00436067
768,07/02/2018 23:59,0.00429693
769,08/02/2018 23:59,0.00456612
770,09/02/2018 23:59,0.00500015
771,10/02/2018 23:59,0.00498946
772,11/02/2018 23:59,0.00495638
773,12/02/2018 23:59,0.0054721
774,13/02/2018 23:59,0.00563752
775,14/02/2018 23:59,0.00673031
776,15/02/2018 23:59,0.00734731
777,16/02/2018 23:59,0.00703369
778,17/02/2018 23:59,0.00704943
779,18/02/2018 23:59,0.00642449
780,19/02/2018 23:59,0.00669667
781,20/02/2018 23:59,0.00709445
782,21/02/2018 23:59,0.00658094
783,22/02/2018 23:59,0.00625877
784,23/02/2018 23:59,0.00664789
785,24/02/2018 23:59,0.00632429
786,25/02/2018 23:59,0.00614236
787,26/02/2018 23:59,0.00633892
788,27/02/2018 23:59,0.00629111
789,28/02/2018 23:59,0.00601827
790,01/03/2018 23:59,0.00621498
791,02/03/2018 23:59,0.00548166
792,03/03/2018 23:59,0.00530079
793,04/03/2018 23:59,0.00550177
794,05/03/2018 23:59,0.00521754
795,06/03/2018 23:59,0.0046102
796,07/03/2018 23:59,0.00402424
797,08/03/2018 23:59,0.00402491
798,09/03/2018 23:59,0.00414573
799,10/03/2018 23:59,0.00397279
800,11/03/2018 23:59,0.00420956
801,12/03/2018 23:59,0.00403156
802,13/03/2018 23:59,0.0039602
803,14/03/2018 23:59,0.00352358
804,15/03/2018 23:59,0.00353589
805,16/03/2018 23:59,0.00351046
806,17/03/2018 23:59,0.00329869
807,18/03/2018 23:59,0.00319022
808,19/03/2018 23:59,0.00344003
809,20/03/2018 23:59,0.00365083
810,21/03/2018 23:59,0.00365858
811,22/03/2018 23:59,0.00352812
812,23/03/2018 23:59,0.00355964
813,24/03/2018 23:59,0.00359024
814,25/03/2018 23:59,0.0035052
815,26/03/2018 23:59,0.00328937
816,27/03/2018 23:59,0.00314489
817,28/03/2018 23:59,0.00314063
818,29/03/2018 23:59,0.00282662
819,30/03/2018 23:59,0.00276308
820,31/03/2018 23:59,0.00281939
821,01/04/2018 23:59,0.00271868
822,02/04/2018 23:59,0.00279722
823,03/04/2018 23:59,0.00297956
824,04/04/2018 23:59,0.00277028
825,05/04/2018 23:59,0.00271357
826,06/04/2018 23:59,0.00267001
827,07/04/2018 23:59,0.00280169
828,08/04/2018 23:59,0.00284274
829,09/04/2018 23:59,0.00276273
830,10/04/2018 23:59,0.00304257
831,11/04/2018 23:59,0.00339641
832,12/04/2018 23:59,0.00379816
833,13/04/2018 23:59,0.00399488
834,14/04/2018 23:59,0.00415049
835,15/04/2018 23:59,0.00457121
836,16/04/2018 23:59,0.00458453
837,17/04/2018 23:59,0.00474354
838,18/04/2018 23:59,0.00541207
839,19/04/2018 23:59,0.00582386
840,20/04/2018 23:59,0.00589264
841,21/04/2018 23:59,0.00541325
842,22/04/2018 23:59,0.00553874
843,23/04/2018 23:59,0.00548175
844,24/04/2018 23:59,0.00580015
845,25/04/2018 23:59,0.00509312
846,26/04/2018 23:59,0.00562661
847,27/04/2018 23:59,0.00542153
848,28/04/2018 23:59,0.00535724
849,29/04/2018 23:59,0.00545907
850,30/04/2018 23:59,0.00521043
851,01/05/2018 23:59,0.00514427
852,02/05/2018 23:59,0.00527289
853,03/05/2018 23:59,0.00564099
854,04/05/2018 23:59,0.00526854
855,05/05/2018 23:59,0.00518045
856,06/05/2018 23:59,0.00496956
857,07/05/2018 23:59,0.00481743
858,08/05/2018 23:59,0.00530308
859,09/05/2018 23:59,0.00509255
860,10/05/2018 23:59,0.0048699
861,11/05/2018 23:59,0.00436158
862,12/05/2018 23:59,0.00447346
863,13/05/2018 23:59,0.00432875
864,14/05/2018 23:59,0.00445996
865,15/05/2018 23:59,0.00451504
866,16/05/2018 23:59,0.00438535
867,17/05/2018 23:59,0.00418828
868,18/05/2018 23:59,0.00401709
869,19/05/2018 23:59,0.00428573
870,20/05/2018 23:59,0.00442274
871,21/05/2018 23:59,0.00427093
872,22/05/2018 23:59,0.00385106
873,23/05/2018 23:59,0.00359065
874,24/05/2018 23:59,0.00349918
875,25/05/2018 23:59,0.00351419
876,26/05/2018 23:59,0.00346258
877,27/05/2018 23:59,0.00342387
878,28/05/2018 23:59,0.00322557
879,29/05/2018 23:59,0.00343657
880,30/05/2018 23:59,0.00335353
881,31/05/2018 23:59,0.00339807
882,01/06/2018 23:59,0.00342321
883,02/06/2018 23:59,0.00355791
884,03/06/2018 23:59,0.0036903
885,04/06/2018 23:59,0.00353221
886,05/06/2018 23:59,0.00365393
887,06/06/2018 23:59,0.00378681
888,07/06/2018 23:59,0.0037318
889,08/06/2018 23:59,0.00365863
890,09/06/2018 23:59,0.00359336
891,10/06/2018 23:59,0.00318239
892,11/06/2018 23:59,0.00323423
893,12/06/2018 23:59,0.0030892
894,13/06/2018 23:59,0.00281681
895,14/06/2018 23:59,0.00294403
896,15/06/2018 23:59,0.00290099
897,16/06/2018 23:59,0.0028948
898,17/06/2018 23:59,0.00287259
899,18/06/2018 23:59,0.0030275
900,19/06/2018 23:59,0.00303335
901,20/06/2018 23:59,0.00302053
902,21/06/2018 23:59,0.00298777
903,22/06/2018 23:59,0.00266752
904,23/06/2018 23:59,0.00264083
905,24/06/2018 23:59,0.00250983
906,25/06/2018 23:59,0.00248536
907,26/06/2018 23:59,0.00247793
908,27/06/2018 23:59,0.0024373
909,28/06/2018 23:59,0.00235693
910,29/06/2018 23:59,0.00242718
911,30/06/2018 23:59,0.00249923
912,01/07/2018 23:59,0.00248919
913,02/07/2018 23:59,0.00270315
914,03/07/2018 23:59,0.00263802
915,04/07/2018 23:59,0.00268017
916,05/07/2018 23:59,0.00259902
917,06/07/2018 23:59,0.00259658
918,07/07/2018 23:59,0.00264463
919,08/07/2018 23:59,0.00261058
920,09/07/2018 23:59,0.00260345
921,10/07/2018 23:59,0.00241148
922,11/07/2018 23:59,0.00242506
923,12/07/2018 23:59,0.00230609
924,13/07/2018 23:59,0.0023325
925,14/07/2018 23:59,0.00236192
926,15/07/2018 23:59,0.00238017
927,16/07/2018 23:59,0.00285449
928,17/07/2018 23:59,0.00322786
929,18/07/2018 23:59,0.00371242
930,19/07/2018 23:59,0.00384387
931,20/07/2018 23:59,0.00341
932,21/07/2018 23:59,0.00327003
933,22/07/2018 23:59,0.00345813
934,23/07/2018 23:59,0.003431
935,24/07/2018 23:59,0.00361951
936,25/07/2018 23:59,0.00354272
937,26/07/2018 23:59,0.00339319
938,27/07/2018 23:59,0.00341764
939,28/07/2018 23:59,0.00339993
940,29/07/2018 23:59,0.0033072
941,30/07/2018 23:59,0.00327264
942,31/07/2018 23:59,0.00294472
943,01/08/2018 23:59,0.0031595
944,02/08/2018 23:59,0.00294594
945,03/08/2018 23:59,0.00291776
946,04/08/2018 23:59,0.00274521
947,05/08/2018 23:59,0.00283718
948,06/08/2018 23:59,0.00277911
949,07/08/2018 23:59,0.00267104
950,08/08/2018 23:59,0.00241452
951,09/08/2018 23:59,0.00255543
952,10/08/2018 23:59,0.00239205
953,11/08/2018 23:59,0.0024036
954,12/08/2018 23:59,0.00240418
955,13/08/2018 23:59,0.0023314
956,14/08/2018 23:59,0.00226024
957,15/08/2018 23:59,0.0023033
958,16/08/2018 23:59,0.00229167
959,17/08/2018 23:59,0.00245482
960,18/08/2018 23:59,0.00239422
961,19/08/2018 23:59,0.00247337
962,20/08/2018 23:59,0.00236862
963,21/08/2018 23:59,0.00242446
964,22/08/2018 23:59,0.00231455
965,23/08/2018 23:59,0.00238532
966,24/08/2018 23:59,0.00242611
967,25/08/2018 23:59,0.00237016
968,26/08/2018 23:59,0.00240447
969,27/08/2018 23:59,0.00246184
970,28/08/2018 23:59,0.00260682
971,29/08/2018 23:59,0.00260555
972,30/08/2018 23:59,0.00320647
973,31/08/2018 23:59,0.00479385
974,01/09/2018 23:59,0.00627772
975,02/09/2018 23:59,0.00499909
976,03/09/2018 23:59,0.00526648
977,04/09/2018 23:59,0.00526867
978,05/09/2018 23:59,0.00493072
979,06/09/2018 23:59,0.00500963
980,07/09/2018 23:59,0.00530727
981,08/09/2018 23:59,0.00569173
982,09/09/2018 23:59,0.00582892
983,10/09/2018 23:59,0.00689239
984,11/09/2018 23:59,0.00632889
985,12/09/2018 23:59,0.00645539
986,13/09/2018 23:59,0.0065544
987,14/09/2018 23:59,0.00617982
988,15/09/2018 23:59,0.00616527
989,16/09/2018 23:59,0.006531
990,17/09/2018 23:59,0.0062427
991,18/09/2018 23:59,0.00598073
992,19/09/2018 23:59,0.00560898
993,20/09/2018 23:59,0.00569495
994,21/09/2018 23:59,0.00568382
995,22/09/2018 23:59,0.00575805
996,23/09/2018 23:59,0.00590092
997,24/09/2018 23:59,0.00567737
998,25/09/2018 23:59,0.00568552
999,26/09/2018 23:59,0.0056946
1000,27/09/2018 23:59,0.00587883
1001,28/09/2018 23:59,0.00583053
1002,29/09/2018 23:59,0.00586455
1003,30/09/2018 23:59,0.00590575
1004,01/10/2018 23:59,0.00594179
1005,02/10/2018 23:59,0.00582375
1006,03/10/2018 23:59,0.00570408
1007,04/10/2018 23:59,0.00564533
1008,05/10/2018 23:59,0.00566891
1009,06/10/2018 23:59,0.00554499
1010,07/10/2018 23:59,0.00556225
1011,08/10/2018 23:59,0.00557827
1012,09/10/2018 23:59,0.00563504
1013,10/10/2018 23:59,0.00555174
1014,11/10/2018 23:59,0.00500047
1015,12/10/2018 23:59,0.00524696
1016,13/10/2018 23:59,0.00518179
1017,14/10/2018 23:59,0.00515825
1018,15/10/2018 23:59,0.00521787
1019,16/10/2018 23:59,0.00501733
1020,17/10/2018 23:59,0.00459894
1021,18/10/2018 23:59,0.00438605
1022,19/10/2018 23:59,0.0044702
1023,20/10/2018 23:59,0.00455143
1024,21/10/2018 23:59,0.00451735
1025,22/10/2018 23:59,0.00436553
1026,23/10/2018 23:59,0.00417165
1027,24/10/2018 23:59,0.00391134
1028,25/10/2018 23:59,0.00371707
1029,26/10/2018 23:59,0.00398446
1030,27/10/2018 23:59,0.00419472
1031,28/10/2018 23:59,0.00406299
1032,29/10/2018 23:59,0.0038474
1033,30/10/2018 23:59,0.00385037
1034,31/10/2018 23:59,0.00376395
1035,01/11/2018 23:59,0.00377677
1036,02/11/2018 23:59,0.00377341
1037,03/11/2018 23:59,0.00373344
1038,04/11/2018 23:59,0.00367579
1039,05/11/2018 23:59,0.00362222
1040,06/11/2018 23:59,0.00369623
1041,07/11/2018 23:59,0.00363745
1042,08/11/2018 23:59,0.00338379
1043,09/11/2018 23:59,0.00314006
1044,10/11/2018 23:59,0.00328455
1045,11/11/2018 23:59,0.00316168
1046,12/11/2018 23:59,0.00306442
1047,13/11/2018 23:59,0.00294538
1048,14/11/2018 23:59,0.00269543
1049,15/11/2018 23:59,0.00280036
1050,16/11/2018 23:59,0.00274601
1051,17/11/2018 23:59,0.00259499
1052,18/11/2018 23:59,0.00264321
1053,19/11/2018 23:59,0.00241767
1054,20/11/2018 23:59,0.00225447
1055,21/11/2018 23:59,0.00244797
1056,22/11/2018 23:59,0.00241199
1057,23/11/2018 23:59,0.00236068
1058,24/11/2018 23:59,0.00222408
1059,25/11/2018 23:59,0.00221991
1060,26/11/2018 23:59,0.0020985
1061,27/11/2018 23:59,0.00208684
1062,28/11/2018 23:59,0.00224621
1063,29/11/2018 23:59,0.00224096
1064,30/11/2018 23:59,0.002164732
1065,01/12/2018 23:59,0.002249974
1066,02/12/2018 23:59,0.002245741
1067,03/12/2018 23:59,0.002371316
1068,04/12/2018 23:59,0.002195827
1069,05/12/2018 23:59,0.002180246
1070,06/12/2018 23:59,0.002097142
1071,07/12/2018 23:59,0.002104043
1072,08/12/2018 23:59,0.002120157
1073,09/12/2018 23:59,0.002102099
1074,10/12/2018 23:59,0.002099965
1075,11/12/2018 23:59,0.002088297
1076,12/12/2018 23:59,0.002110977
1077,13/12/2018 23:59,0.002065276
1078,14/12/2018 23:59,0.002070136
1079,15/12/2018 23:59,0.00211345
1080,16/12/2018 23:59,0.002125406
1081,17/12/2018 23:59,0.002533344
1082,18/12/2018 23:59,0.002683647
1083,19/12/2018 23:59,0.002719619
1084,20/12/2018 23:59,0.002731313
1085,21/12/2018 23:59,0.002544659
1086,22/12/2018 23:59,0.002502022
1087,23/12/2018 23:59,0.002542286
1088,24/12/2018 23:59,0.002540217
1089,25/12/2018 23:59,0.002404128
1090,26/12/2018 23:59,0.00247399
1091,27/12/2018 23:59,0.002363812
1092,28/12/2018 23:59,0.002434053
1093,29/12/2018 23:59,0.002403306
1094,30/12/2018 23:59,0.002367419
1095,31/12/2018 23:59,0.002345532
1096,01/01/2019 23:59,0.002392124
1097,02/01/2019 23:59,0.002406537
1098,03/01/2019 23:59,0.002359584
1099,04/01/2019 23:59,0.00231525
1100,05/01/2019 23:59,0.002319239
1101,06/01/2019 23:59,0.002327971
1102,07/01/2019 23:59,0.002284903
1103,08/01/2019 23:59,0.002275795
1104,09/01/2019 23:59,0.00226599
1105,10/01/2019 23:59,0.00213199
1106,11/01/2019 23:59,0.002128776
1107,12/01/2019 23:59,0.00214828
1108,13/01/2019 23:59,0.002094143
1109,14/01/2019 23:59,0.002182836
1110,15/01/2019 23:59,0.002110505
1111,16/01/2019 23:59,0.002137504
1112,17/01/2019 23:59,0.00209371
1113,18/01/2019 23:59,0.002106239
1114,19/01/2019 23:59,0.002153473
1115,20/01/2019 23:59,0.00211879
1116,21/01/2019 23:59,0.00210068
1117,22/01/2019 23:59,0.002057152
1118,23/01/2019 23:59,0.002042895
1119,24/01/2019 23:59,0.002038996
1120,25/01/2019 23:59,0.002118068
1121,26/01/2019 23:59,0.002082593
1122,27/01/2019 23:59,0.002027472
1123,28/01/2019 23:59,0.00194356
1124,29/01/2019 23:59,0.001927119
1125,30/01/2019 23:59,0.001961194
1126,31/01/2019 23:59,0.001924973
1127,01/02/2019 23:59,0.001916488
1128,02/02/2019 23:59,0.001935763
1129,03/02/2019 23:59,0.001903684
1130,04/02/2019 23:59,0.001895806
1131,05/02/2019 23:59,0.001887686
1132,06/02/2019 23:59,0.001865502
1133,07/02/2019 23:59,0.001844901
1134,08/02/2019 23:59,0.001956328
1135,09/02/2019 23:59,0.001949337
1136,10/02/2019 23:59,0.00194565
1137,11/02/2019 23:59,0.00190551
1138,12/02/2019 23:59,0.001894033
1139,13/02/2019 23:59,0.001893444
1140,14/02/2019 23:59,0.001896793
1141,15/02/2019 23:59,0.001907527
1142,16/02/2019 23:59,0.001924013
1143,17/02/2019 23:59,0.001992439
1144,18/02/2019 23:59,0.002113689
1145,19/02/2019 23:59,0.002067297
1146,20/02/2019 23:59,0.002078962
1147,21/02/2019 23:59,0.002028275
1148,22/02/2019 23:59,0.002055924
1149,23/02/2019 23:59,0.002083464
1150,24/02/2019 23:59,0.001973565
1151,25/02/2019 23:59,0.002029873
1152,26/02/2019 23:59,0.002022785
1153,27/02/2019 23:59,0.002018705
1154,28/02/2019 23:59,0.001976109
1155,01/03/2019 23:59,0.00199449
1156,02/03/2019 23:59,0.00200268
1157,03/03/2019 23:59,0.001999317
1158,04/03/2019 23:59,0.001982248
1159,05/03/2019 23:59,0.001985271
1160,06/03/2019 23:59,0.001982953
1161,07/03/2019 23:59,0.001990891
1162,08/03/2019 23:59,0.001980281
1163,09/03/2019 23:59,0.001998116
1164,10/03/2019 23:59,0.001998967
1165,11/03/2019 23:59,0.001965716
1166,12/03/2019 23:59,0.002011705
1167,13/03/2019 23:59,0.002025127
1168,14/03/2019 23:59,0.002038851
1169,15/03/2019 23:59,0.002048304
1170,16/03/2019 23:59,0.002077495
1171,17/03/2019 23:59,0.002080812
1172,18/03/2019 23:59,0.002083029
1173,19/03/2019 23:59,0.002091069
1174,20/03/2019 23:59,0.002060782
1175,21/03/2019 23:59,0.002053635
1176,22/03/2019 23:59,0.002052297
1177,23/03/2019 23:59,0.002064184
1178,24/03/2019 23:59,0.00205367
1179,25/03/2019 23:59,0.002043394
1180,26/03/2019 23:59,0.002053978
1181,27/03/2019 23:59,0.002084979
1182,28/03/2019 23:59,0.002073671
1183,29/03/2019 23:59,0.002087465
1184,30/03/2019 23:59,0.002080473
1185,31/03/2019 23:59,0.002080471
1186,01/04/2019 23:59,0.002461133
1187,02/04/2019 23:59,0.002794824
1188,03/04/2019 23:59,0.003164354
1189,04/04/2019 23:59,0.003697016
1190,05/04/2019 23:59,0.003589633
1191,06/04/2019 23:59,0.003439002
1192,07/04/2019 23:59,0.00341757
1193,08/04/2019 23:59,0.003044549
1194,09/04/2019 23:59,0.002883921
1195,10/04/2019 23:59,0.003021499
1196,11/04/2019 23:59,0.002789188
1197,12/04/2019 23:59,0.002855556
1198,13/04/2019 23:59,0.002872341
1199,14/04/2019 23:59,0.002881953
1200,15/04/2019 23:59,0.002789931
1201,16/04/2019 23:59,0.002835008
1202,17/04/2019 23:59,0.002809786
1203,18/04/2019 23:59,0.002945788
1204,19/04/2019 23:59,0.002892813
1205,20/04/2019 23:59,0.002901858
1206,21/04/2019 23:59,0.002759581
1207,22/04/2019 23:59,0.002798097
1208,23/04/2019 23:59,0.002772467
1209,24/04/2019 23:59,0.002599104
1210,25/04/2019 23:59,0.002505726
1211,26/04/2019 23:59,0.002519433
1212,27/04/2019 23:59,0.002516163
1213,28/04/2019 23:59,0.002531296
1214,29/04/2019 23:59,0.00246641
1215,30/04/2019 23:59,0.002512727
1216,01/05/2019 23:59,0.002521208
1217,02/05/2019 23:59,0.002611397
1218,03/05/2019 23:59,0.002720728
1219,04/05/2019 23:59,0.0026796
1220,05/05/2019 23:59,0.002652885
1221,06/05/2019 23:59,0.002542117
1222,07/05/2019 23:59,0.002536462
1223,08/05/2019 23:59,0.002536867
1224,09/05/2019 23:59,0.002499691
1225,10/05/2019 23:59,0.002521581
1226,11/05/2019 23:59,0.002753905
1227,12/05/2019 23:59,0.002665323
1228,13/05/2019 23:59,0.002755881
1229,14/05/2019 23:59,0.003067849
1230,15/05/2019 23:59,0.003308009
1231,16/05/2019 23:59,0.00316822
1232,17/05/2019 23:59,0.002962228
1233,18/05/2019 23:59,0.003005426
1234,19/05/2019 23:59,0.003178443
1235,20/05/2019 23:59,0.003041208
1236,21/05/2019 23:59,0.003086417
1237,22/05/2019 23:59,0.002938646
1238,23/05/2019 23:59,0.002960888
1239,24/05/2019 23:59,0.002994594
1240,25/05/2019 23:59,0.002990728
1241,26/05/2019 23:59,0.003092492
1242,27/05/2019 23:59,0.003140939
1243,28/05/2019 23:59,0.003148245
1244,29/05/2019 23:59,0.003127027
1245,30/05/2019 23:59,0.003258309
1246,31/05/2019 23:59,0.003441123
1247,01/06/2019 23:59,0.0034189
1248,02/06/2019 23:59,0.003397616
1249,03/06/2019 23:59,0.003198058
1250,04/06/2019 23:59,0.003041545
1251,05/06/2019 23:59,0.003070357
1252,06/06/2019 23:59,0.003086919
1253,07/06/2019 23:59,0.003110406
1254,08/06/2019 23:59,0.003084025
1255,09/06/2019 23:59,0.003011825
1256,10/06/2019 23:59,0.003090856
1257,11/06/2019 23:59,0.003057733
1258,12/06/2019 23:59,0.003066921
1259,13/06/2019 23:59,0.003074462
1260,14/06/2019 23:59,0.003124335
1261,15/06/2019 23:59,0.003157242
1262,16/06/2019 23:59,0.003186286
1263,17/06/2019 23:59,0.003190308
1264,18/06/2019 23:59,0.003125074
1265,19/06/2019 23:59,0.0031296
1266,20/06/2019 23:59,0.003160552
1267,21/06/2019 23:59,0.0032227
1268,22/06/2019 23:59,0.003279224
1269,23/06/2019 23:59,0.00330447
1270,24/06/2019 23:59,0.003368128
1271,25/06/2019 23:59,0.00339245
1272,26/06/2019 23:59,0.003379237
1273,27/06/2019 23:59,0.003329161
1274,28/06/2019 23:59,0.003489547
1275,29/06/2019 23:59,0.003405002
1276,30/06/2019 23:59,0.003257794
1277,01/07/2019 23:59,0.003237828
1278,02/07/2019 23:59,0.003203602
1279,03/07/2019 23:59,0.003313087
1280,04/07/2019 23:59,0.003228523
1281,05/07/2019 23:59,0.003866596
1282,06/07/2019 23:59,0.003546624
1283,07/07/2019 23:59,0.003633287
1284,08/07/2019 23:59,0.003558725
1285,09/07/2019 23:59,0.003549051
1286,10/07/2019 23:59,0.003423821
1287,11/07/2019 23:59,0.003242823
1288,12/07/2019 23:59,0.003340073
1289,13/07/2019 23:59,0.003248725
1290,14/07/2019 23:59,0.003014007
1291,15/07/2019 23:59,0.003092053
1292,16/07/2019 23:59,0.002824908
1293,17/07/2019 23:59,0.003030224
1294,18/07/2019 23:59,0.003121291
1295,19/07/2019 23:59,0.003058811
1296,20/07/2019 23:59,0.003118035
1297,21/07/2019 23:59,0.003075687
1298,22/07/2019 23:59,0.00299675
1299,23/07/2019 23:59,0.002880321
1300,24/07/2019 23:59,0.002915478
1301,25/07/2019 23:59,0.00292124
1302,26/07/2019 23:59,0.00292068
1303,27/07/2019 23:59,0.002822755
1304,28/07/2019 23:59,0.002859395
1305,29/07/2019 23:59,0.002840236
1306,30/07/2019 23:59,0.00281747
1307,31/07/2019 23:59,0.002899415
1308,01/08/2019 23:59,0.002957387
1309,02/08/2019 23:59,0.002908864
1310,03/08/2019 23:59,0.00291222
1311,04/08/2019 23:59,0.002938475
1312,05/08/2019 23:59,0.003087282
1313,06/08/2019 23:59,0.002950302
1314,07/08/2019 23:59,0.00300593
1315,08/08/2019 23:59,0.00292822
1316,09/08/2019 23:59,0.002904363
1317,10/08/2019 23:59,0.002842325
1318,11/08/2019 23:59,0.002898048
1319,12/08/2019 23:59,0.00288002
1320,13/08/2019 23:59,0.002824822
1321,14/08/2019 23:59,0.002721674
1322,15/08/2019 23:59,0.00263975
1323,16/08/2019 23:59,0.002680611
1324,17/08/2019 23:59,0.00264584
1325,18/08/2019 23:59,0.002722534
1326,19/08/2019 23:59,0.002797211
1327,20/08/2019 23:59,0.002763389
1328,21/08/2019 23:59,0.002674615
1329,22/08/2019 23:59,0.002700257
1330,23/08/2019 23:59,0.002713455
1331,24/08/2019 23:59,0.002661332
1332,25/08/2019 23:59,0.002662139
1333,26/08/2019 23:59,0.002679492
1334,27/08/2019 23:59,0.002620192
1335,28/08/2019 23:59,0.002523663
1336,29/08/2019 23:59,0.002449575
1337,30/08/2019 23:59,0.002481694
1338,31/08/2019 23:59,0.002511363
1339,01/09/2019 23:59,0.002491646
1340,02/09/2019 23:59,0.002595687
1341,03/09/2019 23:59,0.002595299
1342,04/09/2019 23:59,0.00268967
1343,05/09/2019 23:59,0.002531192
1344,06/09/2019 23:59,0.002509403
1345,07/09/2019 23:59,0.002515364
1346,08/09/2019 23:59,0.002501413
1347,09/09/2019 23:59,0.002461195
1348,10/09/2019 23:59,0.002436889
1349,11/09/2019 23:59,0.002398682
1350,12/09/2019 23:59,0.00242502
1351,13/09/2019 23:59,0.002425617
1352,14/09/2019 23:59,0.002440514
1353,15/09/2019 23:59,0.002460421
1354,16/09/2019 23:59,0.0024552
1355,17/09/2019 23:59,0.002608043
1356,18/09/2019 23:59,0.002718554
1357,19/09/2019 23:59,0.002709277
1358,20/09/2019 23:59,0.002672465
1359,21/09/2019 23:59,0.002586048
1360,22/09/2019 23:59,0.002592257
1361,23/09/2019 23:59,0.002485967
1362,24/09/2019 23:59,0.002227518
1363,25/09/2019 23:59,0.002196848
1364,26/09/2019 23:59,0.002155092
1365,27/09/2019 23:59,0.0022206
1366,28/09/2019 23:59,0.002234104
1367,29/09/2019 23:59,0.002223251
1368,30/09/2019 23:59,0.002387322
1369,01/10/2019 23:59,0.002388082
1370,02/10/2019 23:59,0.002351437
1371,03/10/2019 23:59,0.002324658
1372,04/10/2019 23:59,0.002359905
1373,05/10/2019 23:59,0.00232235
1374,06/10/2019 23:59,0.002346417
1375,07/10/2019 23:59,0.002390458
1376,08/10/2019 23:59,0.002345913
1377,09/10/2019 23:59,0.002387871
1378,10/10/2019 23:59,0.002331865
1379,11/10/2019 23:59,0.002344927
1380,12/10/2019 23:59,0.002339942
1381,13/10/2019 23:59,0.002447499
1382,14/10/2019 23:59,0.002545436
1383,15/10/2019 23:59,0.002509572
1384,16/10/2019 23:59,0.002607458
1385,17/10/2019 23:59,0.002754888
1386,18/10/2019 23:59,0.002705999
1387,19/10/2019 23:59,0.002742668
1388,20/10/2019 23:59,0.002730484
1389,21/10/2019 23:59,0.002774292
1390,22/10/2019 23:59,0.002565497
1391,23/10/2019 23:59,0.002494879
1392,24/10/2019 23:59,0.002538342
1393,25/10/2019 23:59,0.002683616
1394,26/10/2019 23:59,0.002621564
1395,27/10/2019 23:59,0.002653813
1396,28/10/2019 23:59,0.002646243
1397,29/10/2019 23:59,0.002654718
1398,30/10/2019 23:59,0.00261642
1399,31/10/2019 23:59,0.002615458
1400,01/11/2019 23:59,0.002630308
1401,02/11/2019 23:59,0.002627019
1402,03/11/2019 23:59,0.002636502
1403,04/11/2019 23:59,0.002613606
1404,05/11/2019 23:59,0.002623717
1405,06/11/2019 23:59,0.002628042
1406,07/11/2019 23:59,0.002725448
1407,08/11/2019 23:59,0.002652908
1408,09/11/2019 23:59,0.002712865
1409,10/11/2019 23:59,0.002774986
1410,11/11/2019 23:59,0.002714828
1411,12/11/2019 23:59,0.002725011
1412,13/11/2019 23:59,0.002697541
1413,14/11/2019 23:59,0.002680236
1414,15/11/2019 23:59,0.002656632
1415,16/11/2019 23:59,0.002669302
1416,17/11/2019 23:59,0.002647939
1417,18/11/2019 23:59,0.002576238
1418,19/11/2019 23:59,0.002548042
1419,20/11/2019 23:59,0.002556332
1420,21/11/2019 23:59,0.002425991
1421,22/11/2019 23:59,0.002362113
1422,23/11/2019 23:59,0.002504641
1423,24/11/2019 23:59,0.002365494
1424,25/11/2019 23:59,0.002286089
1425,26/11/2019 23:59,0.002291157
1426,27/11/2019 23:59,0.002338855
1427,28/11/2019 23:59,0.002312993
1428,29/11/2019 23:59,0.002456176
1429,30/11/2019 23:59,0.00231969
1430,01/12/2019 23:59,0.002291853
1431,02/12/2019 23:59,0.002234858
1432,03/12/2019 23:59,0.002217087
1433,04/12/2019 23:59,0.002208216
1434,05/12/2019 23:59,0.002222959
1435,06/12/2019 23:59,0.002226017
1436,07/12/2019 23:59,0.002230334
1437,08/12/2019 23:59,0.002237696
1438,09/12/2019 23:59,0.002207982
1439,10/12/2019 23:59,0.002203739
1440,11/12/2019 23:59,0.002184637
1441,12/12/2019 23:59,0.002187959
1442,13/12/2019 23:59,0.002174952
1443,14/12/2019 23:59,0.002169691
1444,15/12/2019 23:59,0.002153769
1445,16/12/2019 23:59,0.002120576
1446,17/12/2019 23:59,0.002017735
1447,18/12/2019 23:59,0.002182939
